Title: Urban China 30-49,,,,,,,,,,,,,,,,,
Description: C2_urban_pre,,,,,,,,,,,,,,,,,
Start Year: 1991,,,,,,,,,,,,,,,,,
Start Age: 30,,,,,,,,,,,,,,,,,
Interval (Years): 2,,,,,,,,,,,,,,,,,
73.20662412,765207.7647,58.94350057,697118.8448,38.88433473,638281.2823,45.92266134,613253.5343,62.90911586,723205.141,69.38615151,824882.6295,147.717167,1141010.206,171.6024352,1346903.529,156.1185397,1360932.631
115.592,817287.384,110.4479024,786195.96,78.51840169,708544.896,76.38090229,660246.944,94.67489402,765263.8,105.6049643,880547.992,202.096,1206517.44,234.32,1391589.704,243.4694697,1368382.664
168.5382525,837240.1724,182.8062784,852898.4106,144.4185427,756489.776,120.592102,727603.1935,137.5574206,851769.6613,157.2571595,946301.0182,247.7743323,1229975.014,284.9131815,1420071.008,377.8658123,1501809.788
216.5462525,808142.7884,252.5981581,864740.6506,222.6304417,775850.88,194.8054682,797722.0495,216.4541035,946702.0613,242.2149965,1007239.426,324.0783323,1252161.774,383.1931815,1455927.304,549.1354489,1653627.724
244.116871,713071.8905,296.4030711,789237.134,299.1997823,760363.1656,315.2702085,853003.2786,356.2623505,1014040.336,378.3507341,1048460.934,470.3341684,1313856.565,588.9712018,1522738.456,747.1062607,1716250.194
252.6644881,569345.269,316.1414503,646118.073,367.1442393,711685.0421,459.2420747,882654.5914,536.8541595,1047729.365,557.4330553,1071809.504,686.5246718,1406151.685,881.0251183,1605613.827,966.8776507,1700182.614
250.5421248,449177.2745,323.5681537,519953.977,400.9613492,637539.7189,532.9181259,846567.7405,673.3875382,1029813.124,743.4284726,1087252.683,965.7418334,1486324.361,1164.064487,1640890.027,1190.616295,1666157.304
240.051784,370342.7305,321.3780203,431475.0306,394.8144699,540922.1263,514.9548677,736953.4623,744.5685983,956766.3221,923.7049955,1095753.932,1299.308319,1541783.893,1412.513515,1614186.065,1413.536488,1630327.172
226.1096592,326430.0559,303.9619185,371195.0536,361.0999959,446307.2075,453.8188433,605281.1218,748.479364,850754.3979,1014.919397,1062159.449,1527.366485,1528600.132,1586.049028,1560803.637,1628.108595,1614998.268
213.631944,311027.67,265.7107164,329627.8658,312.214322,378169.9053,397.9765959,503020.084,683.2018596,733942.7906,933.7284481,951315.432,1490.058691,1402842.929,1644.347851,1516044.443,1826.802983,1642476.643
