Title: Invasive ER positive,,,,,,,,,,,,,,,,,,
"Description: Created 15-Aug-2014 13:14:04 ",,,,,,,,,,,,,,,,,,
Start Year: 1992,,,,,,,,,,,,,,,,,,
Start Age: 30,,,,,,,,,,,,,,,,,,
Interval (Years): 1,,,,,,,,,,,,,,,,,,
24.700000, 337387.000000, 25.097561, 336936.000000, 24.000000, 334196.000000, 28.000000, 327751.000000, 24.275862, 316723.000000, 27.222222, 313442.000000, 27.945946, 311312.000000, 23.684211, 316072.000000, 23.885714, 322894.000000, 38.076923, 311979.000000, 32.000000, 295120.000000, 24.200000, 281840.000000, 40.666667, 274939.000000, 23.692308, 282398.000000, 27.710526, 274987.000000, 20.357143, 280210.000000, 35.961538, 284718.000000, 30.800000, 293557.000000, 38.500000, 307447.000000
35.119048, 329003.000000, 23.102564, 329005.000000, 36.250000, 326204.000000, 39.795918, 322332.000000, 33.391304, 315330.000000, 24.461538, 304636.000000, 38.711111, 300001.000000, 25.395349, 295668.000000, 34.152542, 301706.000000, 47.090909, 322199.000000, 31.958333, 309010.000000, 33.461538, 291287.000000, 36.228070, 277893.000000, 32.307692, 270996.000000, 33.980769, 278076.000000, 29.826087, 269780.000000, 32.000000, 275183.000000, 47.533333, 279033.000000, 39.565217, 288528.000000
48.571429, 329366.000000, 39.122449, 330497.000000, 30.720000, 329275.000000, 27.692308, 326232.000000, 44.948276, 322637.000000, 50.259740, 316453.000000, 33.191489, 305239.000000, 46.451613, 299264.000000, 41.056604, 294878.000000, 47.178082, 302397.000000, 38.400000, 322327.000000, 42.426667, 309547.000000, 54.777778, 293325.000000, 37.536232, 280900.000000, 37.440000, 275102.000000, 36.575758, 282496.000000, 42.662162, 276563.000000, 40.218750, 282588.000000, 57.534247, 284888.000000
53.164557, 321915.000000, 41.810811, 327750.000000, 54.325000, 327138.000000, 51.282051, 325131.000000, 49.142857, 321846.000000, 46.492537, 318554.000000, 52.875000, 311415.000000, 39.695652, 298520.000000, 48.219178, 293349.000000, 52.800000, 294988.000000, 61.736842, 301014.000000, 44.840580, 320833.000000, 46.271429, 308018.000000, 50.000000, 292014.000000, 49.150685, 280124.000000, 61.152174, 274386.000000, 62.072917, 282846.000000, 42.835821, 276572.000000, 42.344262, 283498.000000
60.535714, 330515.000000, 53.615385, 329834.000000, 46.000000, 333844.000000, 56.756757, 332257.000000, 64.592593, 329673.000000, 62.500000, 326559.000000, 74.666667, 322100.000000, 66.880952, 313057.000000, 48.395062, 298470.000000, 70.800000, 292908.000000, 65.312500, 293825.000000, 60.500000, 299383.000000, 77.866667, 318942.000000, 54.545455, 306517.000000, 78.934959, 291106.000000, 80.792793, 279220.000000, 61.408163, 274392.000000, 72.387097, 283303.000000, 72.857143, 276232.000000
89.346535, 328210.000000, 74.840336, 329428.000000, 90.363636, 329180.000000, 78.074074, 334431.000000, 85.433071, 334647.000000, 94.855072, 334490.000000, 75.361345, 332391.000000, 77.283019, 328223.000000, 90.615385, 318236.000000, 93.420635, 298338.000000, 65.531915, 292240.000000, 78.400000, 293620.000000, 88.185484, 299411.000000, 90.695652, 319443.000000, 71.517241, 307803.000000, 81.488189, 292447.000000, 98.762590, 281944.000000, 89.583333, 277323.000000, 77.857143, 285449.000000
96.566929, 310154.000000, 79.434783, 320038.000000, 69.218182, 320439.000000, 89.587156, 320215.000000, 82.285714, 325818.000000, 85.714286, 326988.000000, 85.090909, 326676.000000, 113.279720, 323830.000000, 93.750000, 321333.000000, 111.574468, 317548.000000, 93.234375, 297070.000000, 90.322581, 290654.000000, 93.185185, 291859.000000, 96.683453, 297620.000000, 95.190789, 317769.000000, 89.938931, 305581.000000, 109.436620, 291315.000000, 94.388060, 281050.000000, 116.423358, 276073.000000
115.584416, 308690.000000, 100.757576, 311733.000000, 87.868421, 319982.000000, 101.374101, 319654.000000, 98.201439, 319258.000000, 103.173611, 324987.000000, 113.043478, 325279.000000, 124.744444, 323348.000000, 101.451613, 320243.000000, 134.272727, 320404.000000, 100.070922, 315655.000000, 110.433566, 294928.000000, 126.168539, 288685.000000, 119.891566, 290312.000000, 120.960000, 295771.000000, 142.039326, 315613.000000, 138.098522, 304253.000000, 127.465116, 290226.000000, 124.804598, 279984.000000
123.458599, 286078.000000, 105.913043, 295006.000000, 111.108280, 298593.000000, 114.394737, 308078.000000, 137.407407, 309763.000000, 117.362416, 311694.000000, 124.120482, 318620.000000, 136.296296, 319445.000000, 153.254808, 319768.000000, 142.161290, 319196.000000, 138.485549, 318910.000000, 134.820809, 313938.000000, 138.373134, 293485.000000, 119.859649, 287540.000000, 129.539326, 289228.000000, 136.430052, 294184.000000, 119.763314, 314911.000000, 159.767442, 303579.000000, 130.670520, 289300.000000
139.983333, 302590.000000, 140.119760, 308505.000000, 167.700000, 314190.000000, 148.748744, 314926.000000, 160.487310, 322244.000000, 154.742718, 321611.000000, 158.351064, 320310.000000, 160.454128, 323192.000000, 175.063636, 321176.000000, 156.952607, 318583.000000, 170.022026, 317698.000000, 173.721973, 317558.000000, 164.452055, 312473.000000, 153.033654, 292421.000000, 166.213636, 286800.000000, 159.849515, 288249.000000, 181.818182, 294181.000000, 164.769231, 315192.000000, 159.732719, 305459.000000
