Title: NHW 30-49,,,,,,,,,,,,,,,,,
Description: NHW2_pre,,,,,,,,,,,,,,,,,
Start Year: 1991,,,,,,,,,,,,,,,,,
Start Age: 30,,,,,,,,,,,,,,,,,
Interval (Years): 2,,,,,,,,,,,,,,,,,
222.3326214,1356889.76,226.7704515,1292792.635,211.4171625,1201615.978,201.4584092,1095995.083,156.6702878,1009392.973,196.1312329,980417.9689,198.4266735,933429.8686,167.1171633,860221.4848,158.8398338,840983.1265
362.368,1391172.536,352.624,1361798.24,336.76,1276974.848,336.7431818,1166888.32,285.7148862,1082426.496,309.464,1053787.272,301.936,980227.592,259.6938268,873950.968,251.056,831994.392
555.11986,1365201.063,511.2283359,1371908.134,505.399945,1324344.634,531.3233781,1248173.656,494.7465204,1171438.217,453.514148,1103912.732,426.0197142,1012513.677,378.319333,932717.7736,385.1748654,891001.6025
791.15186,1317184.927,712.6043359,1345289.694,724.039945,1339400.386,773.1787414,1311960.936,757.4217753,1251144.721,659.650148,1149905.66,613.0837142,1053583.685,561.2220483,1010736.606,568.5188654,969699.0105
1061.027659,1285333.714,966.7728767,1304110.297,999.3829475,1317817.155,1050.289015,1330360.005,1047.397236,1296262.593,959.2404712,1210877.367,905.5338981,1126733.178,846.630339,1082222.168,808.4104354,1019780.868
1356.357251,1261619.065,1268.13894,1251944.781,1325.95341,1268354.298,1360.978225,1308013.672,1364.880967,1307374.714,1337.197567,1276716.84,1291.32596,1219602.883,1226.550773,1146107.443,1114.528939,1049208.567
1645.221724,1207282.39,1592.57969,1199237.295,1680.683432,1226801.407,1700.632956,1268343.625,1715.286696,1291209.721,1727.715847,1303656.311,1714.907735,1278704.307,1662.361208,1202608.764,1524.318367,1098228.67
1916.825489,1113712.829,1930.556084,1148120.503,2054.206095,1200870.43,2065.807167,1217566.143,2097.716564,1250260.67,2112.909765,1282033.491,2158.211468,1291292.775,2139.323854,1251040.415,2040.708849,1175271.576
2106.403764,1005722.438,2201.376393,1087591.808,2363.722663,1162146.024,2403.769072,1163980.918,2460.390925,1203178.149,2459.793918,1241280.381,2525.103733,1271799.668,2540.54683,1274387.051,2515.790483,1242818.706
2149.191771,908123.2776,2324.348893,1006648.613,2526.4344,1082212.842,2661.786882,1115887.643,2751.530131,1168612.747,2735.382903,1210828.978,2719.451104,1234656.367,2749.138257,1255633.326,2801.653362,1263351.481
