Title: Black Males,,,,,
"Description: Created 02-Nov-2015 14:47:58 ",,,,,
Start Year: 1993,,,,,
Start Age: 31,,,,,
Interval (Years): 3,,,,,
1.000000, 313234.000000, 1.000000, 312162.000000, 0.000000, 300919.000000, 2.000000, 304003.000000, 1.000000, 269560.000000, 1.000000, 271903.000000
2.000000, 312254.000000, 2.000000, 319670.000000, 3.000000, 316393.000000, 3.000000, 294251.000000, 4.000000, 301721.000000, 1.000000, 274950.000000
7.000000, 285001.000000, 7.000000, 298711.000000, 5.000000, 305005.000000, 11.000000, 307875.000000, 14.000000, 287701.000000, 5.000000, 298163.000000
8.000000, 251331.000000, 9.000000, 282005.000000, 9.000000, 300474.000000, 7.000000, 301641.000000, 10.000000, 303904.000000, 14.000000, 287102.000000
9.000000, 227398.000000, 12.000000, 243494.000000, 11.000000, 272315.000000, 10.000000, 289757.000000, 10.000000, 292280.000000, 15.000000, 296707.000000
20.000000, 180750.000000, 15.000000, 213324.000000, 19.000000, 236172.000000, 21.000000, 266289.000000, 21.000000, 284835.000000, 17.000000, 290139.000000
19.000000, 156199.000000, 19.000000, 186604.000000, 20.000000, 219747.000000, 30.000000, 231330.000000, 33.000000, 260849.000000, 29.000000, 281572.000000
22.000000, 131169.000000, 19.000000, 147350.000000, 35.000000, 178454.000000, 44.000000, 213405.000000, 36.000000, 226505.000000, 56.000000, 258892.000000
27.000000, 114840.000000, 35.000000, 126267.000000, 33.000000, 142560.000000, 37.000000, 171790.000000, 38.000000, 204006.000000, 52.000000, 217670.000000
28.000000, 98381.000000, 31.000000, 107877.000000, 39.000000, 119988.000000, 52.000000, 134746.000000, 54.000000, 161963.000000, 61.000000, 193065.000000
39.000000, 89950.000000, 34.000000, 91948.000000, 38.000000, 101116.000000, 43.000000, 113070.000000, 51.000000, 126860.000000, 62.000000, 155446.000000
34.000000, 89617.000000, 32.000000, 88592.000000, 31.000000, 88880.000000, 57.000000, 93407.000000, 52.000000, 103709.000000, 65.000000, 117543.000000
47.000000, 73074.000000, 44.000000, 74627.000000, 50.000000, 74802.000000, 48.000000, 80797.000000, 55.000000, 85174.000000, 74.000000, 96490.000000
43.000000, 60591.000000, 46.000000, 61754.000000, 41.000000, 64426.000000, 51.000000, 66955.000000, 33.000000, 72384.000000, 57.000000, 76178.000000
38.000000, 51906.000000, 39.000000, 52392.000000, 46.000000, 53992.000000, 44.000000, 56320.000000, 58.000000, 58001.000000, 52.000000, 62319.000000
25.000000, 38468.000000, 41.000000, 44076.000000, 22.000000, 45883.000000, 35.000000, 45998.000000, 42.000000, 47141.000000, 42.000000, 48379.000000
23.000000, 27715.000000, 18.000000, 29443.000000, 27.000000, 33391.000000, 36.000000, 35538.000000, 40.000000, 35718.000000, 34.000000, 37147.000000
19.000000, 18092.000000, 20.000000, 19544.000000, 26.000000, 20934.000000, 25.000000, 24635.000000, 20.000000, 26584.000000, 32.000000, 27406.000000
