Title: Invasive ER negative,,,,,,,,,,,,,,,,,,
"Description: Created 15-Aug-2014 12:47:00 ",,,,,,,,,,,,,,,,,,
Start Year: 1992,,,,,,,,,,,,,,,,,,
Start Age: 30,,,,,,,,,,,,,,,,,,
Interval (Years): 1,,,,,,,,,,,,,,,,,,
27.300000, 337387.000000, 23.902439, 336936.000000, 24.000000, 334196.000000, 28.000000, 327751.000000, 19.724138, 316723.000000, 21.777778, 313442.000000, 19.054054, 311312.000000, 26.315789, 316072.000000, 20.114286, 322894.000000, 21.923077, 311979.000000, 16.000000, 295120.000000, 19.800000, 281840.000000, 20.333333, 274939.000000, 18.307692, 282398.000000, 11.289474, 274987.000000, 24.642857, 280210.000000, 19.038462, 284718.000000, 24.200000, 293557.000000, 16.500000, 307447.000000
23.880952, 329003.000000, 29.897436, 329005.000000, 33.750000, 326204.000000, 25.204082, 322332.000000, 30.608696, 315330.000000, 28.538462, 304636.000000, 28.288889, 300001.000000, 26.604651, 295668.000000, 30.847458, 301706.000000, 36.909091, 322199.000000, 27.041667, 309010.000000, 26.538462, 291287.000000, 22.771930, 277893.000000, 23.692308, 270996.000000, 23.019231, 278076.000000, 19.173913, 269780.000000, 32.000000, 275183.000000, 14.466667, 279033.000000, 30.434783, 288528.000000
31.428571, 329366.000000, 31.877551, 330497.000000, 33.280000, 329275.000000, 44.307692, 326232.000000, 34.051724, 322637.000000, 39.740260, 316453.000000, 26.808511, 305239.000000, 33.548387, 299264.000000, 22.943396, 294878.000000, 34.821918, 302397.000000, 25.600000, 322327.000000, 43.573333, 309547.000000, 32.222222, 293325.000000, 36.463768, 280900.000000, 14.560000, 275102.000000, 34.424242, 282496.000000, 34.337838, 276563.000000, 25.781250, 282588.000000, 17.465753, 284888.000000
51.835443, 321915.000000, 49.189189, 327750.000000, 51.675000, 327138.000000, 48.717949, 325131.000000, 36.857143, 321846.000000, 42.507463, 318554.000000, 37.125000, 311415.000000, 43.304348, 298520.000000, 39.780822, 293349.000000, 49.200000, 294988.000000, 53.263158, 301014.000000, 46.159420, 320833.000000, 32.728571, 308018.000000, 40.000000, 292014.000000, 28.849315, 280124.000000, 35.847826, 274386.000000, 38.927083, 282846.000000, 27.164179, 276572.000000, 20.655738, 283498.000000
52.464286, 330515.000000, 65.384615, 329834.000000, 46.000000, 333844.000000, 43.243243, 332257.000000, 44.407407, 329673.000000, 52.500000, 326559.000000, 61.333333, 322100.000000, 39.119048, 313057.000000, 49.604938, 298470.000000, 37.200000, 292908.000000, 44.687500, 293825.000000, 49.500000, 299383.000000, 50.133333, 318942.000000, 53.454545, 306517.000000, 54.065041, 291106.000000, 37.207207, 279220.000000, 40.591837, 274392.000000, 26.612903, 283303.000000, 32.142857, 276232.000000
51.653465, 328210.000000, 71.159664, 329428.000000, 51.636364, 329180.000000, 57.925926, 334431.000000, 69.566929, 334647.000000, 75.144928, 334490.000000, 76.638655, 332391.000000, 50.716981, 328223.000000, 64.384615, 318236.000000, 55.579365, 298338.000000, 44.468085, 292240.000000, 61.600000, 293620.000000, 46.814516, 299411.000000, 58.304348, 319443.000000, 50.482759, 307803.000000, 49.511811, 292447.000000, 44.237410, 281944.000000, 35.416667, 277323.000000, 31.142857, 285449.000000
71.433071, 310154.000000, 65.565217, 320038.000000, 71.781818, 320439.000000, 65.412844, 320215.000000, 69.714286, 325818.000000, 64.285714, 326988.000000, 70.909091, 326676.000000, 53.720280, 323830.000000, 56.250000, 321333.000000, 59.425532, 317548.000000, 59.765625, 297070.000000, 49.677419, 290654.000000, 54.814815, 291859.000000, 54.316547, 297620.000000, 63.809211, 317769.000000, 47.061069, 305581.000000, 38.563380, 291315.000000, 41.611940, 281050.000000, 28.576642, 276073.000000
84.415584, 308690.000000, 74.242424, 311733.000000, 71.131579, 319982.000000, 81.625899, 319654.000000, 83.798561, 319258.000000, 75.826389, 324987.000000, 86.956522, 325279.000000, 81.255556, 323348.000000, 83.548387, 320243.000000, 76.727273, 320404.000000, 65.929078, 315655.000000, 57.566434, 294928.000000, 70.831461, 288685.000000, 66.108434, 290312.000000, 68.040000, 295771.000000, 50.960674, 315613.000000, 75.901478, 304253.000000, 46.534884, 290226.000000, 53.195402, 279984.000000
89.541401, 286078.000000, 97.086957, 295006.000000, 84.891720, 298593.000000, 74.605263, 308078.000000, 74.592593, 309763.000000, 83.637584, 311694.000000, 79.879518, 318620.000000, 87.703704, 319445.000000, 97.745192, 319768.000000, 83.838710, 319196.000000, 59.514451, 318910.000000, 61.179191, 313938.000000, 80.626866, 293485.000000, 63.140351, 287540.000000, 59.460674, 289228.000000, 64.569948, 294184.000000, 56.236686, 314911.000000, 69.232558, 303579.000000, 47.329480, 289300.000000
87.016667, 302590.000000, 84.880240, 308505.000000, 92.300000, 314190.000000, 104.251256, 314926.000000, 86.512690, 322244.000000, 96.257282, 321611.000000, 70.648936, 320310.000000, 102.545872, 323192.000000, 86.936364, 321176.000000, 92.047393, 318583.000000, 78.977974, 317698.000000, 86.278027, 317558.000000, 80.547945, 312473.000000, 75.966346, 292421.000000, 72.786364, 286800.000000, 61.150485, 288249.000000, 58.181818, 294181.000000, 73.230769, 315192.000000, 58.267281, 305459.000000
